Date,Open,High,Low,Close,Volume,Spread


09-10-2019,1555.00,1626.80,1549.55,1608.30,110873,77.25,-53.30
07-10-2019,1564.00,1593.30,1550.20,1556.15,93534,43.10,7.85
04-10-2019,1620.90,1634.20,1557.90,1562.35,471750,76.30,58.55
03-10-2019,1648.00,1648.00,1607.45,1616.00,112270,40.55,32.00
01-10-2019,1639.00,1656.20,1622.80,1647.75,73736,33.40,-8.75
30-09-2019,1640.00,1661.55,1614.40,1644.35,124803,47.15,-4.35
27-09-2019,1623.90,1650.00,1606.10,1644.20,86728,43.90,-20.30
26-09-2019,1601.00,1682.40,1601.00,1629.35,206088,81.40,-28.35
25-09-2019,1615.00,1617.00,1580.25,1601.25,585046,36.75,13.75
24-09-2019,1637.00,1640.80,1590.00,1617.90,233818,50.80,19.10
23-09-2019,1578.00,1660.00,1530.00,1643.00,337073,130.00,-65.00
20-09-2019,1450.25,1598.00,1450.25,1538.50,384987,147.75,-88.25
19-09-2019,1456.00,1462.65,1445.40,1453.40,66794,17.25,2.60
18-09-2019,1446.00,1478.35,1446.00,1462.90,53877,32.35,-16.90
17-09-2019,1472.00,1480.45,1444.20,1449.10,31835,36.25,22.90
16-09-2019,1478.70,1491.75,1465.10,1472.60,769513,26.65,6.10
13-09-2019,1464.90,1485.95,1448.45,1483.55,50407,37.50,-18.65
12-09-2019,1467.10,1483.60,1452.20,1457.50,44881,31.40,9.60
11-09-2019,1471.00,1478.50,1459.55,1474.65,46050,18.95,-3.65
09-09-2019,1435.10,1475.00,1424.00,1471.10,50350,51.00,-36.00
06-09-2019,1413.25,1444.35,1411.25,1441.60,43617,33.10,-28.35
05-09-2019,1429.00,1441.00,1405.65,1409.45,117288,35.35,19.55
04-09-2019,1414.00,1437.80,1399.00,1426.95,87534,38.80,-12.95
03-09-2019,1431.50,1431.50,1405.10,1414.35,90691,26.40,17.15
30-08-2019,1448.70,1458.10,1422.00,1431.70,1019660,36.10,17.00
29-08-2019,1474.60,1479.00,1447.00,1450.30,53501,32.00,24.30
28-08-2019,1503.00,1503.05,1473.60,1483.60,100896,29.45,19.40
27-08-2019,1514.75,1521.90,1495.00,1502.25,672501,26.90,12.50
26-08-2019,1498.20,1520.00,1455.35,1513.30,118473,64.65,-15.10
23-08-2019,1477.50,1488.45,1446.45,1472.50,170036,42.00,5.00
22-08-2019,1506.00,1509.15,1472.00,1477.30,182048,37.15,28.70
21-08-2019,1497.05,1517.85,1497.05,1505.80,72717,20.80,-8.75
20-08-2019,1497.80,1510.50,1483.20,1506.10,67308,27.30,-8.30
19-08-2019,1500.60,1519.40,1491.95,1496.25,65889,27.45,4.35
16-08-2019,1486.55,1506.45,1478.50,1499.50,78861,27.95,-12.95
14-08-2019,1513.00,1513.30,1480.55,1491.90,152095,32.75,21.10
13-08-2019,1534.90,1534.90,1506.00,1511.80,116812,28.90,23.10
09-08-2019,1505.60,1536.00,1504.85,1533.75,94937,31.15,-28.15
08-08-2019,1492.75,1509.00,1467.40,1504.05,83620,41.60,-11.30
07-08-2019,1480.00,1499.70,1466.60,1476.25,165250,33.10,3.75
06-08-2019,1455.00,1493.75,1450.10,1484.90,100994,43.65,-29.90
05-08-2019,1499.00,1499.00,1456.00,1460.35,433145,43.00,38.65
02-08-2019,1497.00,1515.00,1470.70,1507.60,121198,44.30,-10.60
01-08-2019,1513.00,1518.95,1486.20,1496.15,68556,32.75,16.85
31-07-2019,1475.00,1534.50,1475.00,1519.10,309683,59.50,-44.10
30-07-2019,1505.00,1509.50,1484.45,1498.00,106541,25.05,7.00
29-07-2019,1511.00,1524.90,1498.00,1503.10,99416,26.90,7.90
26-07-2019,1485.90,1518.50,1477.15,1511.00,87183,41.35,-25.10
25-07-2019,1498.70,1504.70,1480.45,1485.40,245924,24.25,13.30
24-07-2019,1493.00,1509.85,1476.45,1497.60,155767,33.40,-4.60
23-07-2019,1459.90,1511.75,1455.75,1493.70,264267,56.00,-33.80
22-07-2019,1500.00,1500.00,1442.00,1453.65,128450,58.00,46.35
19-07-2019,1537.60,1540.00,1490.30,1499.80,142496,49.70,37.80
18-07-2019,1530.00,1543.30,1527.15,1537.60,48605,16.15,-7.60
17-07-2019,1491.00,1546.80,1491.00,1532.90,233577,55.80,-41.90
16-07-2019,1513.00,1513.00,1490.40,1502.50,68707,22.60,10.50
15-07-2019,1497.95,1510.25,1480.00,1507.75,60446,30.25,-9.80
12-07-2019,1481.05,1494.70,1475.90,1484.25,131633,18.80,-3.20
11-07-2019,1478.50,1494.00,1472.40,1485.15,180497,21.60,-6.65
10-07-2019,1466.65,1481.15,1461.25,1475.60,87792,19.90,-8.95
09-07-2019,1475.00,1475.05,1439.85,1463.10,74715,35.20,11.90
08-07-2019,1516.90,1516.90,1470.90,1475.50,122146,46.00,41.40
05-07-2019,1502.00,1520.85,1500.45,1517.60,161045,20.40,-15.60
04-07-2019,1480.00,1504.60,1476.10,1497.80,84185,28.50,-17.80
03-07-2019,1480.00,1481.25,1463.00,1474.90,75867,18.25,5.10
02-07-2019,1490.00,1490.00,1467.50,1470.95,54560,22.50,19.05
01-07-2019,1483.00,1490.00,1469.70,1481.35,57000,20.30,1.65
28-06-2019,1488.90,1488.90,1472.00,1476.60,85890,16.90,12.30
27-06-2019,1499.00,1506.75,1478.10,1482.55,92423,28.65,16.45
26-06-2019,1489.90,1495.80,1475.20,1491.10,83013,20.60,-1.20
25-06-2019,1471.00,1491.20,1467.80,1484.20,68055,23.40,-13.20
24-06-2019,1484.00,1496.25,1464.60,1471.15,91637,31.65,12.85
21-06-2019,1519.00,1519.00,1484.00,1489.80,66998,35.00,29.20
20-06-2019,1504.00,1519.80,1497.00,1517.65,91189,22.80,-13.65
19-06-2019,1473.20,1503.85,1473.15,1498.40,113927,30.70,-25.20
18-06-2019,1462.20,1473.75,1455.65,1462.65,90218,18.10,-0.45
17-06-2019,1475.00,1477.80,1451.30,1459.35,118169,26.50,15.65
14-06-2019,1502.00,1505.00,1466.65,1473.80,392834,38.35,28.20
13-06-2019,1483.90,1509.05,1477.45,1505.45,128066,31.60,-21.55
12-06-2019,1495.00,1502.00,1476.40,1482.70,93805,25.60,12.30
11-06-2019,1505.05,1512.45,1493.60,1507.50,32291,18.85,-2.45
10-06-2019,1508.50,1511.00,1487.55,1502.70,109108,23.45,5.80
07-06-2019,1516.00,1519.90,1488.80,1512.35,58832,31.10,3.65
06-06-2019,1529.00,1539.50,1501.30,1515.20,59370,38.20,13.80
04-06-2019,1525.00,1539.45,1523.45,1531.30,35957,16.00,-6.30
03-06-2019,1524.00,1535.00,1506.60,1530.85,51772,28.40,-6.85
31-05-2019,1544.00,1544.00,1465.00,1519.70,128837,79.00,24.30
30-05-2019,1515.00,1538.70,1513.75,1533.50,39865,24.95,-18.50
29-05-2019,1515.00,1529.55,1502.80,1515.35,44663,26.75,-0.35
28-05-2019,1528.55,1531.80,1501.00,1514.35,49920,30.80,14.20
27-05-2019,1513.00,1531.35,1500.60,1526.55,91973,30.75,-13.55
24-05-2019,1503.00,1524.00,1491.50,1513.85,99418,32.50,-10.85
23-05-2019,1506.00,1555.45,1488.65,1500.70,306313,66.80,5.30
22-05-2019,1487.00,1517.20,1487.00,1495.50,97747,30.20,-8.50
21-05-2019,1502.00,1515.00,1483.60,1487.20,138017,31.40,14.80
20-05-2019,1484.00,1505.00,1462.05,1502.00,161197,42.95,-18.00
17-05-2019,1414.00,1469.90,1413.95,1460.70,172508,55.95,-46.70
16-05-2019,1382.00,1422.60,1378.95,1413.85,62287,43.65,-31.85
15-05-2019,1388.75,1403.65,1379.30,1396.75,254009,24.35,-8.00
14-05-2019,1389.95,1397.40,1370.00,1384.80,119304,27.40,5.15
13-05-2019,1391.10,1399.40,1381.30,1389.95,123300,18.10,1.15
10-05-2019,1375.00,1405.40,1370.00,1395.05,113219,35.40,-20.05
09-05-2019,1396.95,1407.85,1370.00,1389.25,227045,37.85,7.70
08-05-2019,1409.90,1414.00,1391.55,1403.55,135526,22.45,6.35
07-05-2019,1413.00,1424.90,1398.25,1406.10,83335,26.65,6.90
06-05-2019,1401.50,1416.00,1400.00,1411.95,128628,16.00,-10.45
03-05-2019,1409.00,1435.50,1401.05,1418.15,143083,34.45,-9.15
02-05-2019,1394.00,1421.75,1383.85,1407.70,441944,37.90,-13.70
30-04-2019,1384.75,1396.95,1353.00,1387.05,242921,43.95,-2.30
26-04-2019,1360.00,1384.25,1343.35,1378.05,103955,40.90,-18.05
25-04-2019,1374.00,1378.65,1357.25,1365.00,305444,21.40,9.00
24-04-2019,1353.95,1372.55,1340.50,1370.00,102645,32.05,-16.05
23-04-2019,1359.95,1367.95,1352.10,1359.00,261116,15.85,0.95
22-04-2019,1374.90,1374.90,1348.00,1360.35,76648,26.90,14.55
18-04-2019,1387.00,1392.30,1361.00,1376.70,305889,31.30,10.30
16-04-2019,1382.40,1394.00,1371.65,1385.95,255631,22.35,-3.55
15-04-2019,1345.55,1375.00,1344.20,1371.15,72722,30.80,-25.60
12-04-2019,1338.90,1350.00,1338.00,1345.50,70385,12.00,-6.60
11-04-2019,1350.00,1350.00,1334.00,1342.35,305846,16.00,7.65
10-04-2019,1344.00,1367.00,1342.40,1350.35,450047,24.60,-6.35
09-04-2019,1342.00,1346.90,1323.00,1342.15,113037,23.90,-0.15
08-04-2019,1338.15,1346.80,1332.35,1342.45,148426,14.45,-4.30
05-04-2019,1325.25,1339.90,1325.25,1334.85,132950,14.65,-9.60
04-04-2019,1333.95,1346.45,1318.65,1324.05,499108,27.80,9.90
03-04-2019,1338.05,1358.65,1335.35,1338.55,385730,23.30,-0.50
02-04-2019,1348.00,1348.00,1328.00,1338.80,262816,20.00,9.20
01-04-2019,1349.90,1361.75,1325.85,1338.25,94979,35.90,11.65
29-03-2019,1354.00,1354.00,1331.15,1335.75,78745,22.85,18.25
28-03-2019,1334.00,1352.50,1329.95,1338.65,79870,22.55,-4.65
27-03-2019,1346.20,1362.50,1325.25,1333.65,116035,37.25,12.55
26-03-2019,1319.75,1349.90,1311.95,1342.85,102686,37.95,-23.10
25-03-2019,1329.45,1329.45,1303.35,1308.80,85839,26.10,20.65
22-03-2019,1352.00,1365.35,1329.35,1334.40,100451,36.00,17.60
20-03-2019,1348.00,1358.00,1330.80,1350.90,87502,27.20,-2.90
19-03-2019,1349.00,1355.00,1338.50,1348.20,63522,16.50,0.80
18-03-2019,1340.85,1360.50,1331.15,1342.90,166370,29.35,-2.05
15-03-2019,1277.00,1339.00,1271.00,1325.30,428122,68.00,-48.30
14-03-2019,1267.60,1277.70,1259.00,1270.50,207637,18.70,-2.90
13-03-2019,1268.00,1268.00,1247.75,1261.05,85990,20.25,6.95
12-03-2019,1257.95,1272.00,1252.00,1262.60,354585,20.00,-4.65
11-03-2019,1247.00,1254.00,1232.40,1248.85,76265,21.60,-1.85
08-03-2019,1249.00,1249.00,1232.20,1237.90,37669,16.80,11.10
07-03-2019,1247.65,1248.20,1235.00,1237.05,48716,13.20,10.60
06-03-2019,1245.00,1247.20,1235.95,1240.85,96916,11.25,4.15
05-03-2019,1226.90,1245.35,1218.70,1240.20,142426,26.65,-13.30
01-03-2019,1224.70,1230.20,1217.55,1226.60,164083,12.65,-1.90
28-02-2019,1215.00,1225.50,1209.50,1212.45,132391,16.00,2.55
27-02-2019,1242.00,1242.00,1211.00,1215.80,329503,31.00,26.20
26-02-2019,1227.95,1251.40,1221.20,1235.75,243839,30.20,-7.80
25-02-2019,1243.70,1247.95,1230.40,1241.25,148938,17.55,2.45
22-02-2019,1252.00,1259.90,1234.00,1241.05,4664828,25.90,10.95
21-02-2019,1292.00,1297.40,1282.80,1288.90,147543,14.60,3.10
20-02-2019,1282.00,1293.85,1280.10,1291.30,37101,13.75,-9.30
19-02-2019,1277.95,1287.40,1272.05,1278.05,22956,15.35,-0.10
18-02-2019,1282.70,1288.00,1273.05,1278.15,104317,14.95,4.55
15-02-2019,1289.95,1289.95,1270.45,1283.75,71699,19.50,6.20
14-02-2019,1298.10,1303.10,1272.75,1288.35,27419,30.35,9.75
13-02-2019,1306.90,1306.90,1293.65,1298.40,84961,13.25,8.50
12-02-2019,1303.95,1311.00,1295.25,1298.60,96287,15.75,5.35
11-02-2019,1300.00,1314.00,1295.00,1304.70,152947,19.00,-4.70
08-02-2019,1283.90,1308.00,1277.55,1295.55,115215,30.45,-11.65
07-02-2019,1279.05,1292.45,1276.15,1283.35,124298,16.30,-4.30
06-02-2019,1286.00,1288.00,1275.70,1279.05,87958,12.30,6.95
05-02-2019,1275.00,1286.85,1269.00,1279.10,92877,17.85,-4.10
04-02-2019,1258.00,1275.00,1242.75,1272.80,56855,32.25,-14.80
01-02-2019,1258.25,1270.50,1241.00,1258.10,161933,29.50,0.15
31-01-2019,1224.00,1259.00,1213.00,1253.25,93503,46.00,-29.25
30-01-2019,1255.00,1256.00,1217.00,1221.50,139274,39.00,33.50
29-01-2019,1261.50,1273.00,1246.00,1250.95,95517,27.00,10.55
28-01-2019,1265.65,1284.00,1256.00,1261.15,227184,28.00,4.50
25-01-2019,1267.10,1287.95,1260.00,1265.15,110384,27.95,1.95
24-01-2019,1271.00,1274.85,1261.00,1267.95,164234,13.85,3.05
23-01-2019,1295.00,1298.95,1270.00,1276.20,160324,28.95,18.80
22-01-2019,1281.00,1307.30,1275.00,1291.60,368763,32.30,-10.60
21-01-2019,1241.00,1276.00,1224.05,1267.30,613577,51.95,-26.30
18-01-2019,1222.20,1241.10,1217.00,1237.35,85565,24.10,-15.15
17-01-2019,1208.90,1225.00,1201.10,1220.10,335899,23.90,-11.20
16-01-2019,1216.05,1216.55,1198.65,1205.10,262527,17.90,10.95
15-01-2019,1210.45,1219.00,1210.45,1212.15,77146,8.55,-1.70
14-01-2019,1224.00,1224.00,1204.60,1210.45,5098920,19.40,13.55
11-01-2019,1228.00,1229.00,1215.00,1221.25,254955,14.00,6.75
10-01-2019,1235.00,1240.30,1216.50,1221.35,130207,23.80,13.65
09-01-2019,1243.50,1244.20,1229.45,1238.90,116256,14.75,4.60
08-01-2019,1248.90,1248.90,1228.35,1232.25,102296,20.55,16.65
07-01-2019,1251.90,1253.20,1242.00,1247.55,94792,11.20,4.35
04-01-2019,1234.60,1250.00,1230.15,1246.70,132937,19.85,-12.10
03-01-2019,1245.90,1251.20,1229.75,1237.35,68986,21.45,8.55
02-01-2019,1245.50,1248.30,1228.10,1240.90,241079,20.20,4.60
01-01-2019,1251.15,1256.30,1242.85,1251.35,58225,13.45,-0.20
31-12-2018,1242.00,1259.85,1235.00,1254.75,90476,24.85,-12.75
28-12-2018,1241.20,1252.45,1236.75,1244.65,92996,15.70,-3.45
27-12-2018,1260.50,1263.00,1235.60,1239.35,147835,27.40,21.15
26-12-2018,1231.90,1253.35,1211.00,1249.65,110361,42.35,-17.75
24-12-2018,1234.90,1242.25,1222.35,1237.65,94458,19.90,-2.75
21-12-2018,1237.15,1246.05,1222.80,1227.40,249311,23.25,9.75
20-12-2018,1229.00,1239.50,1216.70,1236.00,136383,22.80,-7.00
19-12-2018,1230.90,1244.75,1223.50,1228.05,221810,21.25,2.85
18-12-2018,1214.80,1240.00,1214.15,1237.10,146105,25.85,-22.30
17-12-2018,1259.00,1265.95,1209.30,1223.90,400751,56.65,35.10
14-12-2018,1262.00,1270.95,1248.00,1255.25,179442,22.95,6.75
13-12-2018,1254.90,1270.00,1230.00,1262.10,316360,40.00,-7.20
12-12-2018,1232.25,1260.75,1226.25,1236.40,356667,34.50,-4.15
11-12-2018,1190.00,1238.50,1172.35,1218.50,524665,66.15,-28.50
10-12-2018,1245.00,1288.75,1188.80,1198.15,975097,99.95,46.85
07-12-2018,1183.00,1345.35,1177.30,1282.25,1859235,168.05,-99.25
06-12-2018,1196.15,1210.10,1172.90,1181.50,71788,37.20,14.65
05-12-2018,1225.00,1228.20,1202.85,1211.30,92947,25.35,13.70
04-12-2018,1234.90,1235.80,1211.10,1225.35,48766,24.70,9.55
03-12-2018,1248.00,1248.00,1218.70,1229.35,63759,29.30,18.65
30-11-2018,1212.00,1240.00,1198.60,1232.35,106651,41.40,-20.35
29-11-2018,1164.55,1217.90,1157.45,1210.15,108173,60.45,-45.60
28-11-2018,1174.00,1186.75,1157.05,1160.90,54910,29.70,13.10
27-11-2018,1170.00,1179.00,1165.00,1173.95,95355,14.00,-3.95
26-11-2018,1179.00,1179.00,1153.25,1170.35,38201,25.75,8.65
22-11-2018,1175.00,1182.00,1168.15,1171.40,66957,13.85,3.60
21-11-2018,1171.70,1184.10,1170.00,1176.85,56490,14.10,-5.15
20-11-2018,1174.20,1179.00,1162.40,1173.40,92960,16.60,0.80
19-11-2018,1173.00,1188.20,1165.55,1174.20,512571,22.65,-1.20
16-11-2018,1168.10,1173.00,1153.00,1167.50,69562,20.00,0.60
15-11-2018,1134.00,1167.50,1132.70,1162.65,183085,34.80,-28.65
14-11-2018,1169.00,1173.65,1123.00,1129.55,564082,50.65,39.45
13-11-2018,1150.00,1170.00,1139.05,1165.00,137181,30.95,-15.00
12-11-2018,1149.00,1161.65,1140.05,1155.90,120439,21.60,-6.90
09-11-2018,1134.80,1140.45,1116.65,1137.85,123235,23.80,-3.05
07-11-2018,1135.00,1138.00,1131.35,1135.10,21993,6.65,-0.10
06-11-2018,1132.55,1141.20,1124.80,1129.00,163979,16.40,3.55
05-11-2018,1136.00,1136.05,1116.00,1129.50,217347,20.05,6.50
02-11-2018,1114.00,1146.75,1113.00,1133.30,252632,33.75,-19.30
01-11-2018,1121.15,1126.40,1101.00,1108.80,196743,25.40,12.35
31-10-2018,1124.75,1129.35,1105.60,1118.00,1286551,23.75,6.75
30-10-2018,1140.00,1146.70,1115.30,1124.75,171019,31.40,15.25
29-10-2018,1159.95,1160.80,1099.00,1137.55,221470,61.80,22.40
26-10-2018,1189.00,1193.35,1152.45,1159.05,203900,40.90,29.95
25-10-2018,1175.00,1201.75,1166.10,1188.55,150974,35.65,-13.55
24-10-2018,1182.00,1195.55,1155.50,1177.30,239298,40.05,4.70
23-10-2018,1153.00,1182.50,1144.00,1177.75,176744,38.50,-24.75
22-10-2018,1212.00,1218.95,1160.00,1166.60,298708,58.95,45.40
19-10-2018,1163.95,1206.00,1161.70,1199.55,148620,44.30,-35.60
17-10-2018,1176.80,1188.75,1172.85,1178.05,180012,15.90,-1.25
16-10-2018,1167.00,1181.25,1163.20,1176.80,86335,18.05,-9.80
15-10-2018,1172.00,1183.50,1156.85,1170.55,117881,26.65,1.45
12-10-2018,1120.00,1174.50,1120.00,1169.40,115560,54.50,-49.40
11-10-2018,1125.00,1125.00,1095.15,1115.10,221548,29.85,9.90
10-10-2018,1124.75,1146.10,1112.35,1137.90,161101,33.75,-13.15
09-10-2018,1113.95,1128.00,1085.40,1108.45,704623,42.60,5.50
08-10-2018,1050.50,1115.00,1044.70,1104.60,451095,70.30,-54.10
05-10-2018,1079.00,1089.25,1040.00,1053.35,260040,49.25,25.65
04-10-2018,1110.00,1110.00,1059.05,1073.70,182014,50.95,36.30
03-10-2018,1124.45,1138.00,1087.70,1099.25,231370,50.30,25.20
01-10-2018,1095.00,1140.00,1002.30,1124.45,482913,137.70,-29.45
28-09-2018,1145.10,1163.00,1130.45,1143.50,119011,32.55,1.60
27-09-2018,1175.00,1175.60,1136.15,1144.45,302021,39.45,30.55
26-09-2018,1185.65,1187.15,1160.55,1169.75,205800,26.60,15.90
25-09-2018,1149.00,1191.00,1121.35,1182.50,175770,69.65,-33.50
24-09-2018,1180.00,1181.55,1144.00,1149.40,118396,37.55,30.60
21-09-2018,1236.00,1246.00,1146.65,1179.65,255887,99.35,56.35
19-09-2018,1216.25,1233.30,1216.00,1227.00,62887,17.30,-10.75
18-09-2018,1240.00,1240.00,1210.00,1216.25,111822,30.00,23.75
17-09-2018,1230.00,1239.00,1222.90,1229.90,37338,16.10,0.10
14-09-2018,1244.00,1244.65,1229.00,1237.50,61434,15.65,6.50
12-09-2018,1212.00,1235.00,1199.15,1231.60,99375,35.85,-19.60
11-09-2018,1231.00,1231.00,1201.55,1206.40,90705,29.45,24.60
10-09-2018,1248.00,1248.00,1215.10,1225.15,75561,32.90,22.85
07-09-2018,1263.60,1263.60,1238.30,1247.95,137373,25.30,15.65
06-09-2018,1239.25,1263.90,1239.10,1260.35,72958,24.80,-21.10
05-09-2018,1260.00,1265.45,1227.60,1238.55,60226,37.85,21.45
04-09-2018,1280.00,1280.00,1251.05,1259.70,57214,28.95,20.30
03-09-2018,1294.90,1294.90,1264.35,1270.05,127261,30.55,24.85
31-08-2018,1278.90,1293.00,1276.00,1285.35,50536,17.00,-6.45
30-08-2018,1281.60,1283.85,1263.75,1276.05,74666,20.10,5.55
29-08-2018,1286.65,1295.00,1276.00,1287.55,111243,19.00,-0.90
28-08-2018,1294.00,1294.85,1277.70,1284.55,65844,17.15,9.45
27-08-2018,1256.50,1284.40,1256.50,1274.45,100496,27.90,-17.95
24-08-2018,1255.00,1262.90,1243.20,1254.80,46476,19.70,0.20
23-08-2018,1263.10,1278.90,1238.15,1248.15,399096,40.75,14.95
21-08-2018,1279.00,1279.00,1260.80,1263.60,57832,18.20,15.40
20-08-2018,1262.95,1279.50,1262.90,1271.95,66811,16.60,-9.00
17-08-2018,1257.70,1273.00,1246.35,1262.95,99781,26.65,-5.25
16-08-2018,1271.00,1271.00,1242.25,1244.90,335359,28.75,26.10
14-08-2018,1299.90,1299.90,1285.90,1291.60,110912,14.00,8.30
13-08-2018,1283.00,1292.00,1276.60,1287.55,50457,15.40,-4.55
10-08-2018,1278.00,1289.40,1272.00,1286.80,63675,17.40,-8.80
