Date,Open,High,Low,Close
27-06-2017,101.8,101.8,101.8,101.8
23-06-2017,102,102,102,102
21-06-2017,103,103,103,103
20-06-2017,105,105,103.3,103.3
16-06-2017,102.2,102.2,101.85,102
15-06-2017,102.6,102.6,102.6,102.6
14-06-2017,102.5,102.5,102.5,102.5
13-06-2017,102.85,102.85,102.85,102.85
12-06-2017,102.8,102.8,102.8,102.8
09-06-2017,102.5,102.75,102.4,102.75
08-06-2017,100,106,93,102.85
07-06-2017,98,102.9,95.1,102.7
06-06-2017,103,103.2,102.55,102.65
05-06-2017,102.85,103,102.85,103
02-06-2017,105,105,102.85,102.85
01-06-2017,98,102.5,95.1,102.5
31-05-2017,102.3,102.3,102.3,102.3
30-05-2017,101.85,101.85,101.85,101.85
29-05-2017,102,102,102,102
26-05-2017,101.1,101.1,101.1,101.1
25-05-2017,99.6,99.6,99.6,99.6
24-05-2017,100,100,100,100
23-05-2017,99.3,99.3,99.3,99.3
18-05-2017,101,101,101,101
17-05-2017,101.9,101.9,101.9,101.9
16-05-2017,101.1,101.85,101.1,101.2
15-05-2017,100.9,100.9,100.1,100.1
11-05-2017,101.2,101.2,100.75,100.85
10-05-2017,100.25,100.7,100.25,100.7
09-05-2017,103.5,103.5,87,99.5
08-05-2017,103.4,103.5,99.4,99.4
05-05-2017,99.85,99.85,99.85,99.85
04-05-2017,99.7,99.7,99.7,99.7
03-05-2017,100,100,99.35,99.35
02-05-2017,99.65,100,99.65,100
28-04-2017,99.65,99.65,99.2,99.2
27-04-2017,100,100,99.5,99.5
26-04-2017,99.85,99.85,99.5,99.85
25-04-2017,99.15,99.35,99.15,99.15
24-04-2017,103.4,103.4,98,98
21-04-2017,98.15,98.15,97.85,98
20-04-2017,97.1,97.5,97.1,97.5
19-04-2017,93,97.25,93,96.7
18-04-2017,98.5,98.5,98,98
17-04-2017,97.8,97.8,97.8,97.8
13-04-2017,98.1,98.1,98.1,98.1
12-04-2017,98.8,98.8,98.1,98.1
11-04-2017,98.2,98.2,97.6,97.6
10-04-2017,103,103,100,100
07-04-2017,98.6,98.6,98.6,98.6
06-04-2017,98.6,98.6,98.2,98.2
05-04-2017,98.4,98.4,98,98
03-04-2017,99,99,97.6,98.25
31-03-2017,97.25,97.6,97.25,97.55
30-03-2017,97.2,97.3,97.2,97.25
29-03-2017,97,97.2,97,97.2
28-03-2017,96.5,96.8,96.5,96.8
27-03-2017,96.65,96.65,96.65,96.65
24-03-2017,97,97,97,97
23-03-2017,96.35,96.35,96.35,96.35
22-03-2017,96.35,96.35,96.35,96.35
21-03-2017,97,97,97,97
20-03-2017,97.25,97.25,97,97
17-03-2017,97.6,97.6,97.6,97.6
16-03-2017,97,97.1,97,97.1
